,feature_id,map_name,database_name,state,similarity,,,,,,,,,,,,,,,,,,,,
4665,502880,Beebe School District,,AR,0.620689655,,,,,,,,,,,,,,,,,,,,
4638,509150,Magazine Schools,,AR,0.258064516,,,,,,,,,,,,,,,,,,,,
4637,504930,Dardanelle Public Schools,,AR,0.5,,,,,,,,,,,,,,,,,,,,
4636,512960,Stuttgart School District,,AR,0.529411765,,,,,,,,,,,,,,,,,,,,
4635,509510,Marvell School District,,AR,0.633333333,,,,,,,,,,,,,,,,,,,,
4634,502670,Augusta School District,,AR,0.620689655,,,,,,,,,,,,,,,,,,,,
4633,500017,Paragould School District,Paragould School District,AR,1,,,,,,,,,,,,,,,,,,,,
4632,500016,Marmaduke School District,,AR,0.59375,,,,,,,,,,,,,,,,,,,,
4631,511880,Quitman School District,Quitman School District 21,AR,,,,,,,,,,,,,,,,,,,,,
4630,513230,Jackson County School District,,AR,,,,,,,,,,,,,,,,,,,,,
4629,513530,Vilonia School District,Vilonia School District,AR,1,,,,,,,,,,,,,,,,,,,,
4628,507140,Guy-Perkins Schools,,AR,0.333333333,,,,,,,,,,,,,,,,,,,,
4627,500079,Two Rivers School District,,AR,,,,,,,,,,,,,,,,,,,,,
4626,500041,Western Yell County School District,Western Yell County School Dist,AR,0.842105263,,,,,,,,,,,,,,,,,,,,
4625,514370,Wonderview School District,,AR,0.666666667,,,,,,,,,,,,,,,,,,,,
4624,512520,South Conway County School District,South Conway County School District,AR,1,,,,,,,,,,,,,,,,,,,,
4623,507110,Gurdon School District,Gurdon Public Schools,AR,0.6,,,,,,,,,,,,,,,,,,,,
4622,514140,White Hall School District,,AR,0.514285714,,,,,,,,,,,,,,,,,,,,
4621,500026,Pine Bluff School District,,AR,0.514285714,,,,,,,,,,,,,,,,,,,,
4620,510080,Mount Vernon-Enola School District,,AR,0.414634146,,,,,,,,,,,,,,,,,,,,
4619,500042,Hamburg School District,Hamburg School District,AR,1,,,,,,,,,,,,,,,,,,,,
4618,509840,Monticello School District,Monticello School District,AR,1,,,,,,,,,,,,,,,,,,,,
4639,503690,Bryant Public Schools,Bryant School District,AR,0.517241379,,,,,,,,,,,,,,,,,,,,
4640,509240,Malvern Special School District,Malvern Special School District,AR,1,,,,,,,,,,,,,,,,,,,,
4641,511370,Piggott School District,Piggott School District,AR,1,,,,,,,,,,,,,,,,,,,,
4642,512540,Southside School District,,AR,,,,,,,,,,,,,,,,,,,,,
4664,503480,Bradford School District,,AR,0.5625,,,,,,,,,,,,,,,,,,,,
4663,507290,Harmony Grove School District,Harmony Grove Public Schools,AR,0.5,,,,,,,,,,,,,,,,,,,,
4662,500030,Nevada School District,,AR,0.586206897,,,,,,,,,,,,,,,,,,,,
4661,510920,Omaha School District,,AR,0.607142857,,,,,,,,,,,,,,,,,,,,
4660,514020,Westside School District,,AR,0.625,,,,,,,,,,,,,,,,,,,,
4659,504380,Clarksville School District,,AR,0.628571429,,,,,,,,,,,,,,,,,,,,
4658,510560,Norfork Schools,,AR,0.3,,,,,,,,,,,,,,,,,,,,
4657,504680,Cotter School District,,AR,0.555555556,,,,,,,,,,,,,,,,,,,,
4656,500043,Mountain Home School District,,AR,0.447368421,,,,,,,,,,,,,,,,,,,,
4655,504800,Crossett School District,Crossett Public School District,AR,0.735294118,,,,,,,,,,,,,,,,,,,,
4666,508400,Riverview School District,Riverview School District,AR,,,,,,,,,,,,,,,,,,,,,
4654,502550,Armorel School District,Armorel School District,AR,1,,,,,,,,,,,,,,,,,,,,
4652,500032,Bearden School District,Bearden Sch Dist 53,AR,0.633333333,,,,,,,,,,,,,,,,,,,,
4651,500021,Izard Cty Consolidated Schools,,AR,0.305084746,,,,,,,,,,,,,,,,,,,,
4650,509540,Mayflower School District,Mayflower School District,AR,1,,,,,,,,,,,,,,,,,,,,
4649,504590,Conway Public Schools,Conway Public Schools,AR,1,,,,,,,,,,,,,,,,,,,,
4648,514040,West Side School District,,AR,0.583333333,,,,,,,,,,,,,,,,,,,,
4647,511070,Pangburn School District,,AR,0.580645161,,,,,,,,,,,,,,,,,,,,
4646,504560,Concord Public Schools,,AR,0.620689655,,,,,,,,,,,,,,,,,,,,
4645,510200,Mountain View School District,,AR,,,,,,,,,,,,,,,,,,,,,
4644,514490,Yellville-Summit School District,Yellville-Summit School District,AR,1,,,,,,,,,,,,,,,,,,,,
4643,509480,Searcy County School District,Searcy County School District,AR,1,,,,,,,,,,,,,,,,,,,,
4653,500029,Gosnell School District,,AR,0.516129032,,,,,,,,,,,,,,,,,,,,
4718,508130,Huntsville School District,Huntsville School District,AR,1,,,,,,,,,,,,,,,,,,,,
4716,510380,Nashville School District,,AR,0.617647059,,,,,,,,,,,,,,,,,,,,
4615,512930,Strong School District,,AR,0.566666667,,,,,,,,,,,,,,,,,,,,
4570,511220,Parkers Chapel School District,,AR,0.527777778,,,,,,,,,,,,,,,,,,,,
4571,508340,Junction City School District,,AR,0.486486487,,,,,,,,,,,,,,,,,,,,
4572,512510,Smackover-Norphlet School District,,AR,0.418604651,,,,,,,,,,,,,,,,,,,,
4573,511730,Poyen School District,Poyen School District,AR,1,,,,,,,,,,,,,,,,,,,,
4574,506630,Glen Rose School District,Glen Rose School District,AR,1,,,,,,,,,,,,,,,,,,,,
4575,510980,Ouachita School District,,AR,0.548387097,,,,,,,,,,,,,,,,,,,,
4576,500419,Jacksonville North Pulaski School District,,AR,0.403846154,,,,,,,,,,,,,,,,,,,,
4545,507990,Hoxie School District,,AR,0.586206897,,,,,,,,,,,,,,,,,,,,
4569,505680,El Dorado School District,El Dorado School District,AR,1,,,,,,,,,,,,,,,,,,,,
4544,509390,Marion School District,Marion School District,AR,1,,,,,,,,,,,,,,,,,,,,
4719,500073,Ouachita River School District,,AR,0.523809524,,,,,,,,,,,,,,,,,,,,
4542,512630,Spring Hill School District,Spring Hill School District,AR,1,,,,,,,,,,,,,,,,,,,,
4541,502730,Barton-Lexa School District,,AR,0.514285714,,,,,,,,,,,,,,,,,,,,
4540,508640,Lakeside School District,Lakeside School District,AR,1,,,,,,,,,,,,,,,,,,,,
4539,509420,Marked Tree School District,,AR,0.558823529,,,,,,,,,,,,,,,,,,,,
4538,507350,Harrisburg School District,Harrisburg School District,AR,1,,,,,,,,,,,,,,,,,,,,
4537,504020,Westside Consolidated School District,"Westside Consolidated School District No. 5, Craighead County",AR,0.578125,,,,,,,,,,,,,,,,,,,,
4536,500048,East Poinsett County School District,,AR,0.5,,,,,,,,,,,,,,,,,,,,
4543,507840,Hope School District,Hope Public Schools,AR,0.607142857,,,,,,,,,,,,,,,,,,,,
4535,500072,Deer/Mount Judea School District,,AR,0.435897436,,,,,,,,,,,,,,,,,,,,
4568,502790,Bauxite School District,Bauxite School District,AR,1,,,,,,,,,,,,,,,,,,,,
4566,500070,Cedar Ridge School District,Cedar Ridge School District,AR,1,,,,,,,,,,,,,,,,,,,,
4548,507740,Cross County School District,,AR,0.605263158,,,,,,,,,,,,,,,,,,,,
4549,514430,Wynne Public Schools,,AR,0.592592593,,,,,,,,,,,,,,,,,,,,
4550,500012,Riverside School District,,AR,,,,,,,,,,,,,,,,,,,,,
4551,508280,Jonesboro Public Schools,Jonesboro Public Schools,AR,1,,,,,,,,,,,,,,,,,,,,
4552,503640,Brookland School District,,AR,0.625,,,,,,,,,,,,,,,,,,,,
4553,500051,Palestine-Wheatley School District,,AR,0.43902439,,,,,,,,,,,,,,,,,,,,
4554,506420,Fountain Lake School District,,AR,0.5,,,,,,,,,,,,,,,,,,,,
4555,510170,Mountain Pine School District,,AR,0.447368421,,,,,,,,,,,,,,,,,,,,
4567,500015,Sheridan School District,Sheridan School District,AR,1,,,,,,,,,,,,,,,,,,,,
4556,502960,Benton School District,Benton School District,AR,1,,,,,,,,,,,,,,,,,,,,
4558,508610,Lake Hamilton School District,,AR,0.540540541,,,,,,,,,,,,,,,,,,,,
4559,508040,West Memphis School District,West Memphis School District,AR,1,,,,,,,,,,,,,,,,,,,,
4560,504350,Clarendon School District,,AR,0.625,,,,,,,,,,,,,,,,,,,,
4561,503630,Brinkley School District,,AR,0.5625,,,,,,,,,,,,,,,,,,,,
4562,500082,Lawrence County School District,,AR,,,,,,,,,,,,,,,,,,,,,
4563,512420,Shirley School District,,AR,0.548387097,,,,,,,,,,,,,,,,,,,,
4564,505580,East End School District,,AR,0.59375,,,,,,,,,,,,,,,,,,,,
4565,509720,Melbourne School District,,AR,0.5,,,,,,,,,,,,,,,,,,,,
4557,504860,Cutter-Morning Star School District,,AR,0.377777778,,,,,,,,,,,,,,,,,,,,
4534,506150,Flippin School District,,AR,0.548387097,,,,,,,,,,,,,,,,,,,,
4546,500045,Rivercrest School District,,AR,0.617647059,,,,,,,,,,,,,,,,,,,,
4595,507380,Harrison School District,Harrison School District,AR,1,,,,,,,,,,,,,,,,,,,,
4596,500076,Ozark Mountain School District,,AR,0.447368421,,,,,,,,,,,,,,,,,,,,
4597,510320,South Pike County School District,,AR,1,,,,,,,,,,,,,,,,,,,,
4598,511340,Perryville School District,,AR,0.647058824,,,,,,,,,,,,,,,,,,,,
4599,500020,Midland School District,,AR,0.666666667,,,,,,,,,,,,,,,,,,,,
4600,512210,Searcy School District,Searcy County School District,AR,0.774193548,,,,,,,,,,,,,,,,,,,,
4601,505170,Dermott School District,,AR,0.612903226,,,,,,,,,,,,,,,,,,,,
4602,505500,Dumas School District,,AR,0.586206897,,,,,,,,,,,,,,,,,,,,
4547,503320,Blytheville School District,,AR,0.611111111,,,,,,,,,,,,,,,,,,,,
4603,512480,Sloan-Hendrix School District,,AR,0.45945946,,,,,,,,,,,,,,,,,,,,
4605,505470,Drew Central School District,,AR,0.45945946,,,,,,,,,,,,,,,,,,,,
4606,502430,Arkadelphia School District,Arkadelphia Public Schools,AR,0.545454546,,,,,,,,,,,,,,,,,,,,
4607,503240,Bismarck Public Schools,,AR,0.516129032,,,,,,,,,,,,,,,,,,,,
4608,506690,Centerpoint School District,Centerpoint School District,AR,1,,,,,,,,,,,,,,,,,,,,
4609,509360,Lee County School District,,AR,,,,,,,,,,,,,,,,,,,,,
4610,507920,Jessieville School District,Jessieville School District,AR,1,,,,,,,,,,,,,,,,,,,,
4611,508670,Lakeside School District,,AR,,,,,,,,,,,,,,,,,,,,,
4604,500071,Hillcrest School District,,AR,0.529411765,,,,,,,,,,,,,,,,,,,,
4594,503420,Lead Hill School District,,AR,0.6,,,,,,,,,,,,,,,,,,,,
4593,513350,Valley Springs School District,,AR,0.615384615,,,,,,,,,,,,,,,,,,,,
4592,503090,Bergman School District,,AR,0.633333333,,,,,,,,,,,,,,,,,,,,
4614,504050,Cave City School District,,AR,0.485714286,,,,,,,,,,,,,,,,,,,,
4533,512570,South Side-Bee Branch School District,,AR,0.431372549,,,,,,,,,,,,,,,,,,,,
4577,509190,Magnet Cove School District,Magnet Cove School District,AR,1,,,,,,,,,,,,,,,,,,,,
4578,502820,Bay School District,,AR,0.642857143,,,,,,,,,,,,,,,,,,,,
4579,510440,Nettleton School District,,AR,0.59375,,,,,,,,,,,,,,,,,,,,
4580,513380,Valley View School District,Valley View School District,AR,1,,,,,,,,,,,,,,,,,,,,
4581,507890,Hot Springs School District,,AR,0.714285714,,,,,,,,,,,,,,,,,,,,
4582,509990,Mount Ida School District,,AR,0.53125,,,,,,,,,,,,,,,,,,,,
4583,503960,Carlisle School District,,AR,0.5,,,,,,,,,,,,,,,,,,,,
4584,505850,England School District,England School District,AR,1,,,,,,,,,,,,,,,,,,,,
4585,511850,Pulaski County Special School District,,AR,0.489795918,,,,,,,,,,,,,,,,,,,,
4586,505190,Des Arc Public Schools,,AR,0.5,,,,,,,,,,,,,,,,,,,,
4587,507560,Heber Springs School District,Heber Springs School District,AR,1,,,,,,,,,,,,,,,,,,,,
4588,509630,McGehee School District,,AR,0.53125,,,,,,,,,,,,,,,,,,,,
4589,512000,Rose Bud School District,,AR,0.558823529,,,,,,,,,,,,,,,,,,,,
4590,509000,Little Rock School District,Little Rock School District,AR,1,,,,,,,,,,,,,,,,,,,,
4591,502280,Alpena School District,Alpena School District 5,AR,0.785714286,,,,,,,,,,,,,,,,,,,,
4612,507530,Hazen School District,Hazen School District,AR,1,,,,,,,,,,,,,,,,,,,,
4613,503840,Calico Rock School District,,AR,0.567567568,,,,,,,,,,,,,,,,,,,,
3712,406960,San Carlos Unified District,,AZ,0.391304348,,,,,,,,,,,,,,,,,,,,
3713,407130,Round Valley Unified District,,AZ,0.340425532,,,,,,,,,,,,,,,,,,,,
3714,407170,Saddle Mountain Unified School District,,AZ,0.510204082,,,,,,,,,,,,,,,,,,,,
3711,406870,Red Mesa Unified District,,AZ,0.414634146,,,,,,,,,,,,,,,,,,,,
3697,405460,Nadaburg Unified School District,Nadaburg School District 81,AZ,0.575,,,,,,,,,,,,,,,,,,,,
3695,405030,Miami Unified District,Miami Unified School District #40,AZ,0.552631579,,,,,,,,,,,,,,,,,,,,
3715,407240,Safford Unified District,,AZ,0.386363636,,,,,,,,,,,,,,,,,,,,
3710,406850,Ray Unified District,,AZ,0.421052632,,,,,,,,,,,,,,,,,,,,
3709,406810,Queen Creek Unified District,Queen Creek Unified School District,AZ,0.763157895,,,,,,,,,,,,,,,,,,,,
3708,406740,Sanders Unified District,,AZ,0.418604651,,,,,,,,,,,,,,,,,,,,
3707,406730,Prescott Unified District,,AZ,0.404761905,,,,,,,,,,,,,,,,,,,,
3706,406580,Blue Ridge Unified District,,AZ,0.355555556,,,,,,,,,,,,,,,,,,,,
3705,406440,Pima Unified District,,AZ,0.447368421,,,,,,,,,,,,,,,,,,,,
3704,406250,Peoria Unified School District,,AZ,0.641025641,,,,,,,,,,,,,,,,,,,,
3703,406120,Peach Springs Unified District,,AZ,0.361702128,,,,,,,,,,,,,,,,,,,,
3702,406070,Payson Unified District,Payson Unified School District #10,AZ,0.564102564,,,,,,,,,,,,,,,,,,,,
3701,405980,Parker Unified School District,Parker Unified School District,AZ,1,,,,,,,,,,,,,,,,,,,,
3700,405930,Paradise Valley Unified District,Paradise Education Center,AZ,0.404255319,,,,,,,,,,,,,,,,,,,,
3699,405820,Page Unified District,Page Unified School District #8,AZ,0.555555556,,,,,,,,,,,,,,,,,,,,
3698,405530,Nogales Unified District,,AZ,0.386363636,,,,,,,,,,,,,,,,,,,,
3696,405320,Morenci Unified District,,AZ,0.414634146,,,,,,,,,,,,,,,,,,,,
3694,404970,Mesa Unified District,,AZ,0.486486487,,,,,,,,,,,,,,,,,,,,
3716,407300,Sahuarita Unified District,Sahuarita School District,AZ,0.527777778,,,,,,,,,,,,,,,,,,,,
3693,404820,Mayer Unified District,,AZ,0.473684211,,,,,,,,,,,,,,,,,,,,
3718,407520,Santa Cruz Valley Unified District,,AZ,0.352941177,,,,,,,,,,,,,,,,,,,,
3741,499997,School District Not Defined,,AZ,,,,,,,,,,,,,,,,,,,,,
3740,409733,Sedona-Oak Creek Joint Unified District,Sedona-Oak Creek Unified School District #9,AZ,0.563636364,,,,,,,,,,,,,,,,,,,,
3739,409460,Winslow Unified District,,AZ,0.43902439,,,,,,,,,,,,,,,,,,,,
3738,409430,Window Rock Unified District,,AZ,0.4,,,,,,,,,,,,,,,,,,,,
3737,409310,Williams Unified District,,AZ,0.5,,,,,,,,,,,,,,,,,,,,
3736,409250,Willcox Unified District,Willcox Unified School District,AZ,0.735294118,,,,,,,,,,,,,,,,,,,,
3735,409190,Wickenburg Unified District,,AZ,0.409090909,,,,,,,,,,,,,,,,,,,,
3734,409160,Whiteriver Unified District,,AZ,0.418604651,,,,,,,,,,,,,,,,,,,,
3733,408850,Vail Unified District,Vail School District,AZ,0.451612903,,,,,,,,,,,,,,,,,,,,
3732,408800,Tucson Unified District,,AZ,0.390243902,,,,,,,,,,,,,,,,,,,,
3731,408680,Tuba City Unified District,,AZ,0.363636364,,,,,,,,,,,,,,,,,,,,
3730,408600,Tombstone Unified District,,AZ,0.391304348,,,,,,,,,,,,,,,,,,,,
3729,408410,Thatcher Unified District,,AZ,0.43902439,,,,,,,,,,,,,,,,,,,,
3728,408280,Tanque Verde Unified District,,AZ,0.488888889,,,,,,,,,,,,,,,,,,,,
3727,408230,Superior Unified School District,,AZ,0.609756098,,,,,,,,,,,,,,,,,,,,
3726,408170,Sunnyside Unified District,,AZ,0.391304348,,,,,,,,,,,,,,,,,,,,
3725,408080,St. Johns Unified District,St. Johns Unified School District,AZ,0.75,,,,,,,,,,,,,,,,,,,,
3724,408020,St. David Unified District,,AZ,0.465116279,,,,,,,,,,,,,,,,,,,,
3723,407820,Snowflake Unified District,,AZ,0.369565217,,,,,,,,,,,,,,,,,,,,
3722,407750,Deer Valley Unified District,,AZ,0.377777778,,,,,,,,,,,,,,,,,,,,
3721,407700,Show Low Unified District,,AZ,0.386363636,,,,,,,,,,,,,,,,,,,,
3720,407630,Seligman Unified District,,AZ,0.377777778,,,,,,,,,,,,,,,,,,,,
3719,407570,Scottsdale Unified District,,AZ,0.361702128,,,,,,,,,,,,,,,,,,,,
3717,407430,San Simon Unified District,,AZ,0.369565217,,,,,,,,,,,,,,,,,,,,
3526,401740,Casa Grande Union High School District,Casa Grande Elementary School District,AZ,0.583333333,,,,,,,,,,,,,,,,,,,,
3525,407530,Santa Cruz Valley Union High School District,,AZ,0.490909091,,,,,,,,,,,,,,,,,,,,
3633,405730,Owens-Whitney Elementary District,,AZ,0.416666667,,,,,,,,,,,,,,,,,,,,
3634,406150,Pearce Elementary District,,AZ,0.476190476,,,,,,,,,,,,,,,,,,,,
3635,406630,Pomerene Elementary District,,AZ,0.488372093,,,,,,,,,,,,,,,,,,,,
3636,406360,Picacho Elementary District,,AZ,0.476190476,,,,,,,,,,,,,,,,,,,,
3637,407020,Riverside Elementary District,,AZ,0.444444444,,,,,,,,,,,,,,,,,,,,
3638,407080,Roosevelt Elementary District,Roosevelt Elementary School,AZ,0.538461539,,,,,,,,,,,,,,,,,,,,
3639,408310,Tempe School District,,AZ,0.566666667,,,,,,,,,,,,,,,,,,,,
3640,408460,Hillside Elementary District,,AZ,0.454545455,,,,,,,,,,,,,,,,,,,,
3641,408490,Tolleson Elementary District,,AZ,0.431818182,,,,,,,,,,,,,,,,,,,,
3642,408820,Union Elementary District,,AZ,0.463414634,,,,,,,,,,,,,,,,,,,,
3643,408880,Valentine Elementary District,,AZ,0.488372093,,,,,,,,,,,,,,,,,,,,
3644,400001,Cave Creek Unified District,,AZ,0.5,,,,,,,,,,,,,,,,,,,,
3645,400003,Chino Valley Unified District,Chino Valley School District,AZ,0.564102564,,,,,,,,,,,,,,,,,,,,
3646,400021,Colorado City Unified District,Colorado City School District,AZ,0.575,,,,,,,,,,,,,,,,,,,,
3647,400023,Pinon Unified District,Pinon Unified School District No. 4,AZ,0.525,,,,,,,,,,,,,,,,,,,,
3648,400026,Heber-Overgaard Unified District,Heber-Overgaard School District,AZ,0.595238095,,,,,,,,,,,,,,,,,,,,
3649,400212,Benson Unified School District,,AZ,0.6,,,,,,,,,,,,,,,,,,,,
3650,400295,Kingman Unified School District,,AZ,0.609756098,,,,,,,,,,,,,,,,,,,,
3632,406300,Phoenix Elementary District,Phoenix Elementary School District #1,AZ,0.619047619,,,,,,,,,,,,,,,,,,,,
3651,400520,Ajo Unified District,,AZ,0.421052632,,,,,,,,,,,,,,,,,,,,
3631,406210,Pendergast Elementary District,,AZ,0.413043478,,,,,,,,,,,,,,,,,,,,
3629,405670,Osborn Elementary District,,AZ,0.452380952,,,,,,,,,,,,,,,,,,,,
3611,409030,Walnut Grove Elementary District,,AZ,0.416666667,,,,,,,,,,,,,,,,,,,,
3612,409060,Washington Elementary District,,AZ,0.413043478,,,,,,,,,,,,,,,,,,,,
3613,409120,Wenden Elementary District,,AZ,0.452380952,,,,,,,,,,,,,,,,,,,,
3614,409360,Williamson Valley Elementary School District,,AZ,0.549019608,,,,,,,,,,,,,,,,,,,,
3615,409390,Wilson Elementary District,,AZ,0.452380952,,,,,,,,,,,,,,,,,,,,
3616,409510,Yarnell Elementary District,,AZ,0.441860465,,,,,,,,,,,,,,,,,,,,
3617,409570,Yucca Elementary District,,AZ,0.463414634,,,,,,,,,,,,,,,,,,,,
3618,409540,Young Elementary School District,,AZ,0.675,,,,,,,,,,,,,,,,,,,,
3619,404860,McNary Elementary District,McNary Elementary School District,AZ,0.735294118,,,,,,,,,,,,,,,,,,,,
3621,404920,McNeal Elementary District,,AZ,0.564102564,,,,,,,,,,,,,,,,,,,,
3622,405220,Mohawk Valley Elementary District,,AZ,0.538461539,,,,,,,,,,,,,,,,,,,,
3623,407890,Somerton Elementary District,Somerton School District 11,AZ,0.431818182,,,,,,,,,,,,,,,,,,,,
3624,409090,Wellton Elementary District,,AZ,0.441860465,,,,,,,,,,,,,,,,,,,,
3625,409600,Yuma Elementary District,Yuma School District #1,AZ,0.475,,,,,,,,,,,,,,,,,,,,
3626,405340,Morristown Elementary District,,AZ,0.454545455,,,,,,,,,,,,,,,,,,,,
3627,407680,Sentinel Elementary District,,AZ,0.441860465,,,,,,,,,,,,,,,,,,,,
3628,405400,Murphy Elementary District,,AZ,0.525,,,,,,,,,,,,,,,,,,,,
3630,405850,Palo Verde Elementary District,,AZ,0.434782609,,,,,,,,,,,,,,,,,,,,
3610,408640,Topock Elementary District,,AZ,0.452380952,,,,,,,,,,,,,,,,,,,,
3652,400680,Amphitheater Unified District,Amphitheater Public Schools,AZ,0.4,,,,,,,,,,,,,,,,,,,,
3654,400910,Ash Fork Joint Unified District,,AZ,0.34,,,,,,,,,,,,,,,,,,,,
3676,403310,Gila Bend Unified District,,AZ,0.363636364,,,,,,,,,,,,,,,,,,,,
3677,403400,Gilbert Unified District,,AZ,0.395348837,,,,,,,,,,,,,,,,,,,,
3678,403500,Globe Unified District,,AZ,0.4,,,,,,,,,,,,,,,,,,,,
3679,403550,Grand Canyon Unified District,,AZ,0.369565217,,,,,,,,,,,,,,,,,,,,
3680,403730,Hayden-Winkelman Unified District,,AZ,0.326923077,,,,,,,,,,,,,,,,,,,,
3681,403780,Higley Unified District,,AZ,0.404761905,,,,,,,,,,,,,,,,,,,,
3682,403820,Holbrook Unified District,,AZ,0.386363636,,,,,,,,,,,,,,,,,,,,
